estado,ADJ,ADP,ADV,AUX,CCONJ,DET,INTJ,NOUN,NUM,PART,PRON,PROPN,PUNCT,SCONJ,SYM,VERB,X
"AUX,NOUN",0.05959446125988535,0.5734387968301388,0.011462004797070817,0.017868810834342472,0.03315721797889646,0.004624912520476081,0.0003899002127511947,0.0010603360516179454,0.003579127878901157,0.0003915462372692539,0.018548422393055868,0.0009353490986648164,0.25500741267797267,0.015932537495880313,0.0009240225528544337,0.0023886387147708226,0.0006964947250651774
"AUX,NUM",0.0041925857944008936,0.5563701072983166,0.004277546156975274,0.006098418810321043,0.012838960025708895,0.021513835538964885,0.002928308241083378,0.1987793900160562,0.03558022316806061,0.0029963006243369757,0.007018695169165924,0.0031339262679628095,0.06476977371611352,0.006015403731327952,0.06625699683193464,0.004037162619009987,0.00319234860209046
"AUX,PART",0.024887626661535694,0.1253271103406667,0.05709387824748515,0.043559561327114554,0.1642596002260152,0.08203499356005724,0.014553055948837657,0.020610301547930462,0.036615062003213766,0.01444334996383323,0.06428123396577358,0.018131743837461817,0.20126307867374668,0.060112671652937294,0.0299529706120331,0.02739305632993509,0.015480369157700517
"AUX,PRON",0.12375664625331038,0.0757203289588686,0.07088429932538157,0.007850565952857585,0.016291779557460563,0.08946012432937568,0.0017204111962363068,0.002729119054115078,0.0027351525247306463,0.0017079755981939972,0.2037346753311009,0.0018738011613775698,0.1559859390888354,0.013516698863744937,0.0023175319343803867,0.22791895455778977,0.001795988941842359
"AUX,PROPN",0.010580373175510293,0.03188002411072291,0.014336507036703751,0.01969385202268423,0.06561984852260987,0.014884316355298938,0.0036600525250894836,0.004743920803858599,0.022880089271764062,0.0036607493851737775,0.055128851140452045,0.3259772335075195,0.3942431098528896,0.013390713171335276,0.00566950981136092,0.00992170622027248,0.00372908929504889
"AUX,PUNCT",0.06979665417469208,0.23305082385130943,0.1639548766653037,0.008677401085769022,0.03162018426845804,0.1854837324345424,0.00906848529624098,0.030585045596083396,0.01881297967365515,0.0029841092721282552,0.0810920838322304,0.02358547851656475,0.0333442543488361,0.007910210401649962,0.009261403566820077,0.07939419264231902,0.011378070481438438
"AUX,SCONJ",0.0032632418661137207,0.011222702664601875,0.08270126722542266,0.05671365809948476,0.010003987445828321,0.4301961780441981,0.001964541839073754,0.013610545175813773,0.004384035864545677,0.00195361305410693,0.1292069864643065,0.003138197675221433,0.11763370194462458,0.05295700392069225,0.002680899470586165,0.07630151742584299,0.00206790911789753
"AUX,SYM",0.017601523255515516,0.11629476888276315,0.037082640823796885,0.02797021089959287,0.08478190740474358,0.04194100712329166,0.009561121018292023,0.014500209104229955,0.3623149984813241,0.009479681829056438,0.037574180796075274,0.018298141827224924,0.1335150533792159,0.03603701486455566,0.017309342807757623,0.02487290353854152,0.010865130820297653
"AUX,VERB",0.003416376928417117,0.5925967100229633,0.03813395546445906,0.0032061085418069045,0.02610407354807528,0.11217661943306546,8.04776365926578e-05,0.020059764826897624,0.007354313815730765,7.912996410849532e-05,0.01248072737848298,0.0014797978741816907,0.1613886477306444,0.015525133038139195,0.0024123486861443353,0.0033969302773983927,0.00010888384771957221
"AUX,X",0.025057246029323313,0.14926143674118394,0.05187888259252356,0.043182695998647866,0.1569288828502692,0.07464687537195853,0.013360343183463262,0.020504574250139417,0.03335606744288724,0.013274661368610212,0.05848027173637928,0.025697797869561917,0.19138889792417316,0.054614318141359045,0.027333116749095148,0.02993039720060455,0.03110322711495654
